id,price
184,867806.4375
185,413275.75
186,415385.21875
187,739498.5
188,416253.25
189,683647.375
190,540646.625
191,254832.234375
192,771920.1875
193,416529.65625
194,268660.03125
195,401343.6875
196,177307.71875
197,323392.59375
198,1066585.875
199,240455.4375
200,560327.25
201,300956.03125
202,424273.5625
203,761008.8125
204,1058109.125
205,821955.125
206,193877.0
207,796628.75
208,608773.25
209,224202.375
210,413330.90625
211,279448.125
212,674629.6875
213,259597.5
214,255469.21875
215,689256.125
216,300325.25
217,300988.21875
218,685601.9375
219,509099.21875
220,611426.375
221,473070.40625
222,801766.75
223,315750.78125
224,248767.6875
225,196906.296875
226,1133107.75
227,411253.21875
228,361214.4375
229,1853228.5
230,576417.375
231,691412.8125
232,427843.71875
233,213910.40625
234,563695.125
235,556649.5625
236,989513.375
237,260727.0625
238,478308.59375
239,508851.34375
240,220698.328125
241,319453.0
242,440489.9375
243,1059378.75
244,299103.34375
245,1037011.75
246,205279.84375
247,655442.125
248,3829600.0
249,252970.28125
250,257108.25
251,270717.71875
252,349709.78125
253,328099.40625
254,319285.0
255,321390.0625
256,318578.84375
257,430336.75
258,1032532.5
259,295288.65625
260,270597.71875
261,300063.71875
262,643728.5
263,670254.625
264,446620.625
265,1270765.75
266,815371.875
267,320835.15625
268,400437.0
269,444833.4375
270,547822.75
271,456799.75
272,421976.8125
273,487521.46875
274,521947.875
275,473980.09375
276,488367.96875
277,769992.0625
278,475871.125
279,209711.59375
280,482745.78125
281,461700.4375
282,361136.4375
283,479867.46875
284,434627.1875
285,1056052.5
286,778810.875
287,278037.65625
288,855313.125
289,381379.5
290,755962.875
291,639873.9375
292,240454.890625
293,485503.8125
294,805094.0
295,235407.25
296,550754.0
297,272925.03125
298,488464.09375
299,242704.8125
300,690422.125
301,1721695.0
302,289526.59375
303,745584.25
304,802942.4375
305,465008.90625
306,478160.375
307,470660.71875
308,674663.0
309,237054.1875
310,184290.765625
311,687286.4375
312,446003.21875
313,447389.90625
314,567252.75
315,530470.625
316,525961.625
317,627749.1875
318,1449290.625
319,490860.53125
320,606728.4375
321,538995.5625
322,585230.375
323,491204.78125
324,488324.375
325,971910.25
326,542789.6875
327,435552.03125
328,726403.5
329,1065449.125
330,374607.9375
331,361133.1875
332,753908.0625
333,275905.96875
334,438873.78125
335,322424.03125
336,365661.6875
337,1035955.625
338,863354.125
339,539626.25
340,442591.0625
341,296912.84375
342,872464.1875
343,560797.375
344,315047.46875
345,655830.0
346,446360.59375
347,357917.03125
348,532164.125
349,1356936.0
350,216377.359375
351,157105.875
352,701598.0625
353,411640.9375
354,481452.0
355,882094.1875
356,136440.4375
357,297760.375
358,840680.6875
359,402258.125
360,563719.25
361,603487.625
362,670399.6875
363,583460.3125
364,683547.9375
365,836051.6875
366,286881.03125
367,223218.796875
368,345902.75
369,534656.5625
370,271329.125
371,597233.125
372,244658.21875
373,499293.84375
374,327274.59375
375,217190.421875
376,934729.125
377,392561.46875
378,502110.75
379,580842.0
380,1133746.25
381,642327.3125
382,581859.6875
383,237183.71875
384,305145.625
385,419014.53125
386,290002.78125
387,573912.1875
388,402003.90625
389,278775.9375
390,401904.90625
391,774697.125
392,333589.90625
393,497021.25
394,347264.78125
395,427000.71875
396,1633460.875
397,1659868.5
398,626522.6875
399,457863.96875
400,670333.8125
401,204645.84375
402,815986.625
403,460124.65625
404,592173.125
405,302712.5625
406,483449.65625
407,370798.0
408,932660.125
409,1212879.0
410,206604.109375
411,418599.15625
412,652899.8125
413,719074.5
414,1280005.75
415,430608.0
416,564845.75
417,1254624.25
418,1023614.0
419,557080.375
420,463245.84375
421,216283.59375
422,258272.0625
423,488922.59375
424,386625.75
425,234863.09375
426,463665.90625
427,1275815.625
428,481648.71875
429,499892.78125
430,399770.375
431,244635.40625
432,519758.03125
433,679320.0
434,379411.46875
435,200514.203125
436,263936.46875
437,970484.5625
438,193808.9375
439,772525.0
440,528578.3125
441,288723.0
442,454492.03125
443,387468.59375
444,323990.21875
445,1232428.0
446,393344.0
447,577471.4375
448,329895.375
449,487922.84375
450,326049.9375
451,246297.5625
452,270958.59375
453,296792.28125
454,351319.65625
455,1257852.25
456,490616.90625
457,323991.53125
458,332879.96875
459,468823.5625
460,418725.96875
461,806106.375
462,331598.34375
463,530465.125
464,425222.875
465,427404.03125
466,702659.875
467,570852.1875
468,471881.34375
469,2670503.25
470,526291.6875
471,637191.375
472,408513.5
473,425596.09375
474,711660.75
475,369459.21875
476,335442.09375
477,878641.75
478,902285.75
479,430999.96875
480,1519335.625
481,196472.421875
482,584485.1875
483,707900.1875
484,2398319.25
485,759710.0
486,357100.53125
487,549477.5625
488,355849.4375
489,1029930.4375
490,424228.15625
491,478648.4375
492,1132935.25
493,668414.0
494,649121.75
495,745087.75
496,371730.125
497,1242605.5
498,369726.3125
499,248861.0
500,293656.09375
501,797309.75
502,393749.96875
503,588130.9375
504,1103056.875
505,300128.84375
506,576446.3125
507,821443.1875
508,556569.1875
509,1141220.125
510,204978.96875
511,489958.5
512,540200.125
513,247956.03125
514,603408.25
515,360297.21875
516,1228924.25
517,779779.8125
518,360354.15625
519,582374.6875
520,458981.78125
521,642744.3125
522,677177.5
523,242313.5625
524,372306.3125
525,327510.5
526,677951.3125
527,334873.65625
528,264261.21875
529,509442.5625
530,458515.03125
531,639902.25
532,590129.75
533,442428.59375
534,1049597.25
535,193093.46875
536,592330.25
537,543598.9375
538,438570.875
539,305237.25
540,1007927.0
541,413274.96875
542,711358.4375
543,430123.0
544,237100.375
545,957386.6875
546,621804.3125
547,970571.25
548,190134.421875
549,558410.25
550,342048.4375
551,1124300.875
552,1000961.375
553,896896.6875
554,490962.34375
555,441562.875
556,280881.15625
557,342096.53125
558,1105346.0
559,246054.53125
560,236201.921875
561,239232.828125
562,361417.0625
563,667136.4375
564,394897.40625
565,255330.53125
566,1282084.75
567,209664.390625
568,488572.34375
569,167901.390625
570,1310098.625
571,219945.4375
572,1053987.125
573,700275.5
574,704310.5
575,460419.28125
576,1037760.0
577,903254.875
578,298400.84375
579,312477.6875
580,701939.375
581,317548.28125
582,559585.75
583,1498339.5
584,768097.875
585,991576.125
586,538737.5
587,647822.1875
588,492665.03125
589,1900337.25
590,550798.8125
591,302456.03125
592,1088559.5
593,416253.5625
594,396928.46875
595,441394.96875
596,1348187.375
597,330942.40625
598,624002.125
599,285037.09375
600,292301.125
601,196402.5
602,232769.15625
603,526997.125
604,1523667.75
605,260393.9375
606,646868.1875
607,353697.6875
608,198521.8125
609,585037.75
610,391086.625
611,888846.5625
612,623481.75
613,1178708.625
614,338273.03125
615,532046.375
616,292866.6875
617,1609242.75
618,190962.34375
619,604245.6875
620,470307.09375
621,326134.5625
622,371728.15625
623,416216.96875
624,587917.5625
625,418311.8125
626,222911.953125
627,792064.25
628,516393.15625
629,735944.4375
630,297318.84375
631,427989.96875
632,533044.5
633,433833.8125
634,382715.5
635,1169248.5
636,524962.0625
637,265000.0
638,342092.5
639,510882.15625
640,1206128.625
641,1104762.5
642,404872.90625
643,450125.96875
644,1786819.125
645,480767.5
646,843222.6875
647,1530618.75
648,272822.0625
649,260768.640625
650,379987.375
651,532005.6875
652,222893.78125
653,477042.84375
654,971838.625
655,887464.4375
656,238574.53125
657,301861.96875
658,448045.59375
659,373698.03125
660,370420.4375
661,327836.3125
662,264101.84375
663,314258.71875
664,1396338.625
665,596770.3125
666,439178.8125
667,1432883.0
668,301882.71875
669,707612.375
670,340826.09375
671,669228.8125
672,632663.625
673,154551.546875
674,418957.9375
675,362493.875
676,723134.375
677,316920.90625
678,345334.28125
679,287981.53125
680,249967.921875
681,477880.9375
682,513891.90625
683,342191.78125
684,425045.71875
685,257387.8125
686,645163.0
687,605877.125
688,1028734.9375
689,424644.5
690,453640.65625
691,662136.25
692,737053.375
693,467458.21875
694,383742.5
695,335171.9375
696,579511.375
697,676434.75
698,251337.40625
699,813492.625
700,224354.28125
701,519769.25
702,540542.5
703,373880.46875
704,490151.34375
705,565545.3125
706,193678.0625
707,238014.625
708,254997.4375
709,453209.1875
710,500884.78125
711,292250.65625
712,316157.40625
713,626392.875
714,2156157.25
715,380844.59375
716,462780.4375
717,520368.15625
718,418985.03125
719,272916.65625
720,228036.5625
721,523104.53125
722,298148.375
723,685192.625
724,358771.3125
725,404595.5
726,802414.375
727,796235.375
728,514990.71875
729,451995.09375
730,787407.8125
731,449762.75
732,297583.75
733,427351.5
734,374767.0
735,299428.71875
736,647825.125
737,449396.375
738,351924.46875
739,472824.8125
740,644523.625
741,601339.3125
742,225641.8125
743,433761.40625
744,195913.53125
745,191101.5625
746,225110.71875
747,422808.5
748,323894.375
749,323441.65625
750,459539.71875
751,481248.84375
752,517030.25
753,662034.75
754,363340.78125
755,228434.125
756,170693.796875
757,572357.875
758,554030.5
759,576059.5
760,713413.5625
761,362777.15625
762,429775.46875
763,208265.125
764,658409.3125
765,656848.625
766,228254.15625
767,258291.09375
768,1384045.25
769,982081.4375
770,271077.9375
771,270639.59375
772,457080.46875
773,675399.3125
774,1208179.125
775,420796.40625
776,753314.6875
777,305401.03125
778,312023.96875
779,666673.75
780,452407.40625
781,1187709.125
782,487899.40625
783,373249.75
784,900131.1875
785,205913.21875
786,493151.9375
787,743276.0625
788,716351.75
789,279386.4375
790,465405.5
791,504939.40625
792,399670.375
793,247919.90625
794,331837.78125
795,507659.03125
796,256812.875
797,317545.59375
798,559036.75
799,328757.6875
800,536394.0
801,518530.15625
802,253698.296875
803,451149.15625
804,482001.84375
805,369839.53125
806,833861.875
807,295756.4375
808,619201.5
809,488923.34375
810,754750.5625
811,448368.125
812,346378.28125
813,401603.65625
814,321116.09375
815,1044087.25
816,649801.4375
817,258542.03125
818,746150.125
819,310171.0625
820,592754.5625
821,797705.5625
822,485177.59375
823,354452.4375
824,352627.15625
825,532688.5625
826,471323.3125
827,238033.0625
828,1397974.75
829,269083.0625
830,664275.9375
831,483621.96875
832,269015.65625
833,589040.375
834,341666.84375
835,265892.03125
836,1342126.75
837,665609.25
838,654419.0
839,584840.125
840,413053.875
841,342919.53125
842,200065.015625
843,650579.875
844,392414.0625
845,526995.5625
846,1161097.25
847,446368.625
848,335648.4375
849,1216059.625
850,606716.375
851,1548438.25
852,691478.75
853,301856.875
854,442024.28125
855,428806.9375
856,379402.71875
857,286235.40625
858,286653.0
859,235662.78125
860,604442.625
861,720977.625
862,427903.59375
863,1299411.0
864,195248.75
865,990837.0
866,357379.96875
867,410515.34375
868,1473889.125
869,791022.75
870,600115.75
871,294644.78125
872,238630.34375
873,248951.8125
874,274952.53125
875,280893.0625
876,399681.96875
877,492037.1875
878,352007.3125
879,257692.84375
880,784478.6875
881,638653.875
882,345797.90625
883,482554.25
884,302900.28125
885,805108.5
886,470485.09375
887,569584.5
888,364224.15625
889,534645.8125
890,517261.59375
891,259584.875
892,731967.125
893,216609.59375
894,387568.40625
895,1371692.25
896,426614.90625
897,849489.3125
898,821402.875
899,566055.125
900,592808.8125
901,793593.4375
902,457312.6875
903,312359.4375
904,1135656.75
905,404944.78125
906,283947.78125
907,730783.125
908,948675.8125
909,673770.0
910,858771.5625
911,816387.875
912,344012.71875
913,701390.875
914,793263.75
915,305300.25
916,373718.75
917,526251.375
918,484400.34375
919,723051.875
920,258148.140625
921,395912.3125
922,262367.75
923,823326.5
924,369144.1875
925,573498.125
926,584384.375
927,682234.125
928,317433.21875
929,437531.59375
930,529329.5
931,644586.875
932,355081.53125
933,223005.4375
934,369062.1875
935,978201.625
936,596922.0625
937,469154.59375
938,443770.59375
939,348120.0625
940,343198.375
941,746178.25
942,309905.46875
943,521491.53125
944,376589.09375
945,645385.875
946,858127.9375
947,504633.40625
948,800085.75
949,224691.953125
950,743465.875
951,356460.25
952,374508.96875
953,413525.28125
954,376702.03125
955,429954.96875
956,571550.3125
957,441691.8125
958,997090.875
959,614284.6875
960,492434.59375
961,408008.40625
962,384643.90625
963,210904.9375
964,205946.109375
965,581357.125
966,211822.9375
967,615408.5
968,504734.03125
969,488353.28125
970,4496907.5
971,324789.71875
972,337484.6875
973,204906.5
974,752486.375
975,372228.34375
976,642256.125
977,201951.53125
978,320332.03125
979,852521.0625
980,451852.78125
981,449742.625
982,322597.3125
983,705595.375
984,393213.875
985,204742.875
986,633365.5
987,374843.5
988,247894.28125
989,822617.375
990,3473881.75
991,921517.0625
992,331375.625
993,426025.59375
994,386842.03125
995,386831.25
996,743327.625
997,308495.84375
998,196040.359375
999,608862.375
1000,483879.25
1001,445042.34375
1002,948424.5
1003,381021.9375
1004,575163.25
1005,478343.96875
1006,743060.9375
1007,710771.375
1008,396291.34375
1009,564334.3125
1010,416326.03125
1011,487135.09375
1012,594280.875
1013,367633.59375
1014,509002.1875
1015,432787.1875
1016,321939.4375
1017,316323.96875
1018,657098.25
1019,681935.5625
1020,695937.1875
1021,444678.40625
1022,1084461.25
1023,739578.25
1024,1188780.0
1025,1012182.875
1026,213778.125
1027,338021.34375
1028,305613.875
1029,589447.9375
1030,620310.625
1031,388684.6875
1032,711320.375
1033,297279.46875
1034,391955.5
1035,389757.65625
1036,671847.25
1037,645239.4375
1038,238434.25
1039,174299.71875
1040,1022237.8125
1041,563753.5
1042,326536.59375
1043,1076869.25
1044,341778.71875
1045,809423.625
1046,231389.1875
1047,681218.25
1048,562309.5625
1049,284146.4375
1050,207266.09375
1051,2952514.5
1052,560986.9375
1053,588714.8125
1054,403067.4375
1055,1478321.625
1056,507743.53125
1057,544798.25
1058,316452.9375
1059,543465.75
1060,811840.25
1061,410137.5
1062,395192.9375
1063,236539.0
1064,302343.25
1065,511780.09375
1066,622625.0625
1067,505280.59375
1068,550579.625
1069,328328.21875
1070,272242.28125
1071,295048.15625
1072,243693.53125
1073,750841.0625
1074,736546.5
1075,470177.25
1076,452263.03125
1077,815031.625
1078,612526.6875
1079,469019.71875
1080,424956.375
1081,1221710.125
1082,566080.625
1083,892693.625
1084,483547.59375
1085,234578.515625
1086,268695.71875
1087,663297.0
1088,487478.09375
1089,613291.125
1090,503663.28125
1091,358375.8125
1092,335840.96875
1093,252568.0625
1094,184048.21875
1095,1525423.75
1096,275900.75
1097,419288.5
1098,277392.46875
1099,478034.96875
1100,624798.625
1101,641820.625
1102,638481.5
1103,663235.125
1104,385531.3125
1105,223318.796875
1106,225008.921875
1107,532519.125
1108,426926.03125
1109,1021871.0
1110,533140.6875
1111,658795.4375
1112,582087.375
1113,285712.78125
1114,243613.0
1115,543024.0
1116,284403.8125
1117,502717.21875
1118,533539.625
1119,407029.71875
1120,177222.484375
1121,353752.09375
1122,617744.9375
1123,283985.625
1124,485009.0625
1125,388388.84375
1126,690287.1875
1127,638467.125
1128,530365.5
1129,1255967.625
1130,340139.25
1131,381715.375
1132,716466.6875
1133,383963.34375
1134,386024.59375
1135,436978.6875
1136,454243.53125
1137,338652.6875
1138,454021.96875
1139,458596.21875
1140,783433.125
1141,606546.0
1142,949841.0
1143,248244.453125
1144,326857.40625
1145,1034200.875
1146,484366.59375
1147,406858.34375
1148,1399821.25
1149,353672.40625
1150,667191.3125
1151,635990.625
1152,341322.5625
1153,357149.59375
1154,679908.1875
1155,1393008.125
1156,567740.5
1157,628031.25
1158,331916.15625
1159,676307.6875
1160,443685.875
1161,354206.03125
1162,308098.6875
1163,393653.59375
1164,266156.625
1165,229904.34375
1166,351353.6875
1167,1224519.25
1168,349696.125
1169,471777.15625
1170,2379457.25
1171,554759.375
1172,1072545.5
1173,250946.96875
1174,227583.859375
1175,222009.078125
1176,316314.5
1177,252386.625
1178,248935.921875
1179,252406.359375
1180,757727.375
1181,302788.4375
1182,466653.59375
1183,374568.09375
1184,485366.90625
1185,387204.84375
1186,203176.65625
1187,451680.90625
1188,624890.5
1189,464594.09375
1190,331550.625
1191,535801.375
1192,198089.59375
1193,686778.125
1194,800698.625
1195,621283.4375
1196,484557.90625
1197,227067.234375
1198,218759.34375
1199,307021.53125
1200,702637.75
1201,407464.0
1202,1017273.0625
1203,347311.53125
1204,737259.875
1205,495654.90625
1206,267544.59375
1207,319129.25
1208,350361.96875
1209,1470518.25
1210,764279.3125
1211,592333.0625
1212,501277.5625
1213,203914.375
1214,313480.90625
1215,861716.25
1216,707397.25
1217,924524.125
1218,484976.71875
1219,465203.6875
1220,499832.15625
1221,487229.90625
1222,276830.40625
1223,634810.5
1224,224795.5625
1225,357508.46875
1226,1207316.125
1227,490508.5625
1228,280278.8125
1229,934671.625
1230,644805.9375
1231,398059.75
1232,873039.625
1233,503788.875
1234,417247.25
1235,399732.125
1236,308022.6875
1237,357866.46875
1238,585590.5
1239,576284.125
1240,469558.84375
1241,353264.90625
1242,565268.0
1243,277885.03125
1244,265857.0
1245,349262.71875
1246,811257.5
1247,693326.875
1248,272833.4375
1249,247870.5625
1250,1563333.625
1251,929287.1875
1252,719613.0625
1253,697563.5625
1254,388775.09375
1255,626299.25
1256,680397.625
1257,1144995.75
1258,1833606.375
1259,488907.65625
1260,364776.375
1261,342144.59375
1262,1697618.75
1263,253305.8125
1264,481513.28125
1265,355968.96875
1266,291445.875
1267,385126.03125
1268,369223.78125
1269,792465.5
1270,271283.90625
1271,825219.1875
1272,360800.875
1273,420237.6875
1274,480174.90625
1275,652311.3125
1276,801627.0
1277,339674.15625
1278,383232.65625
1279,744948.375
1280,734790.0
1281,380560.03125
1282,756445.125
1283,695040.1875
1284,324194.65625
1285,681630.125
1286,393525.46875
1287,473438.46875
1288,879733.3125
1289,284122.9375
1290,293529.90625
1291,283385.25
1292,124202.2109375
1293,253809.5
1294,1310730.25
1295,776228.0
1296,265467.90625
1297,556840.8125
1298,558740.875
1299,361005.1875
1300,376874.03125
1301,367584.3125
1302,424507.15625
1303,517620.4375
1304,592798.75
1305,359232.1875
1306,207396.734375
1307,564290.1875
1308,740432.6875
1309,440223.90625
1310,985073.875
1311,1197515.25
1312,434256.28125
1313,185246.203125
1314,368724.8125
1315,1261680.0
1316,488212.8125
1317,445031.34375
1318,599879.0
1319,285329.1875
1320,811219.0625
1321,381630.09375
1322,389069.59375
1323,284439.28125
1324,498017.5625
1325,482517.96875
1326,793241.375
1327,425473.15625
1328,607382.875
1329,912332.5625
1330,1586697.125
1331,232855.0
1332,442841.78125
1333,528276.5625
1334,368504.15625
1335,373692.71875
1336,904358.125
1337,2411333.75
1338,467681.46875
1339,906932.125
1340,283772.375
1341,299579.5
1342,297774.4375
1343,341441.625
1344,696738.5625
1345,258811.0625
1346,167460.390625
1347,587511.1875
1348,462941.28125
1349,272923.84375
1350,665021.125
1351,425475.71875
1352,491736.15625
1353,284972.03125
1354,684179.375
1355,552347.5
1356,395922.34375
1357,416741.25
1358,197135.171875
1359,277397.40625
1360,573450.75
1361,793509.625
1362,321625.09375
1363,408907.4375
1364,510335.84375
1365,869405.6875
1366,383501.96875
1367,512636.03125
1368,219582.40625
1369,382109.21875
1370,284110.53125
1371,461467.0
1372,648616.5
1373,391189.6875
1374,483750.25
1375,617508.625
1376,480020.46875
1377,281930.03125
1378,736796.875
1379,630614.6875
1380,332635.6875
1381,320385.6875
1382,652287.3125
1383,258501.09375
1384,1539650.5
1385,402165.625
1386,347204.71875
1387,479134.375
1388,382992.59375
1389,562530.3125
1390,275805.5625
1391,433551.0625
1392,552888.1875
1393,407936.09375
1394,292415.0625
1395,397689.65625
1396,242691.484375
1397,264339.34375
1398,691109.6875
1399,189403.265625
1400,405268.6875
1401,473529.71875
1402,280844.59375
1403,516552.90625
1404,409803.0625
1405,373636.84375
1406,367486.96875
1407,904553.75
1408,217908.09375
1409,403761.4375
1410,1130446.5
1411,393624.90625
1412,414548.125
1413,311812.03125
1414,473322.28125
1415,397398.5625
1416,219038.953125
1417,668313.5
1418,389084.25
1419,524284.125
1420,820650.3125
1421,488757.78125
1422,326159.65625
1423,359113.15625
1424,350649.28125
1425,202859.109375
1426,496576.21875
1427,441596.25
1428,710056.1875
1429,423067.96875
1430,311449.5
1431,456498.21875
1432,543392.125
1433,336494.59375
1434,324446.3125
1435,345484.15625
1436,429870.59375
1437,294318.15625
1438,303134.90625
1439,374769.03125
1440,302684.84375
1441,235593.9375
1442,571238.8125
1443,449687.875
1444,282339.15625
1445,206051.46875
1446,331307.0
1447,353984.0625
1448,398102.46875
1449,239719.59375
1450,1333713.5
1451,328554.15625
1452,932693.25
1453,576256.125
1454,1566401.375
1455,291333.84375
1456,263915.21875
1457,1162220.75
1458,552905.6875
1459,439954.375
1460,324783.09375
1461,719361.8125
1462,339840.40625
1463,459748.90625
1464,315225.625
1465,1060685.0
1466,260565.03125
1467,472248.34375
1468,1476685.0
1469,375413.21875
1470,190737.1875
1471,597687.75
1472,220518.09375
1473,306593.84375
1474,617089.75
1475,467664.75
1476,572437.125
1477,1210125.625
1478,523837.40625
1479,928291.6875
1480,477714.53125
1481,795255.5
1482,471475.40625
1483,591648.9375
1484,216963.109375
1485,826349.6875
1486,522594.4375
1487,313132.3125
1488,360147.09375
1489,417207.03125
1490,265259.5625
1491,325215.15625
1492,395502.65625
1493,645244.0
1494,369631.53125
1495,367646.03125
1496,553911.125
1497,592290.5
1498,366176.125
1499,767651.5
1500,551356.875
1501,594990.625
1502,584170.6875
1503,410821.0625
1504,219664.90625
1505,280462.03125
1506,366414.125
1507,380207.125
1508,1017631.0
1509,545575.1875
1510,1028869.1875
1511,409258.03125
1512,478785.84375
1513,2189518.75
1514,1104516.0
1515,611550.375
1516,581623.75
1517,584926.5
1518,373394.375
1519,291328.75
1520,434728.5625
1521,382707.03125
1522,1687177.125
1523,519423.59375
1524,288404.25
1525,249333.84375
1526,415581.71875
1527,453374.5
1528,315854.40625
1529,1290359.25
1530,977742.75
1531,294227.34375
1532,626876.0
1533,407950.53125
1534,375435.40625
1535,624462.125
1536,345012.90625
1537,629465.6875
1538,388322.375
1539,549061.0
1540,534415.875
1541,363108.53125
1542,376965.375
1543,315304.21875
1544,243819.625
1545,420423.8125
1546,534804.5625
1547,335093.0625
1548,240933.75
1549,451048.40625
1550,433979.0625
1551,742002.125
1552,436019.375
1553,293567.90625
1554,526552.8125
1555,825566.0
1556,421458.21875
1557,154062.765625
1558,365314.96875
1559,594379.125
1560,669153.4375
1561,901636.125
1562,350485.34375
1563,206761.359375
1564,364250.65625
1565,537207.8125
1566,209165.578125
1567,672814.75
1568,303449.625
1569,423236.21875
1570,950103.125
1571,371220.0625
1572,344849.375
1573,258589.5
1574,558530.3125
1575,451311.4375
1576,454080.34375
1577,239569.75
1578,295916.84375
1579,273769.875
1580,299101.4375
1581,320873.75
1582,653689.625
1583,373985.40625
1584,360554.90625
1585,459697.71875
1586,205847.890625
1587,252437.78125
1588,354893.46875
1589,769580.0
1590,674818.875
1591,423916.3125
1592,577582.8125
1593,662290.9375
1594,711815.25
1595,294943.53125
1596,912045.8125
1597,370294.34375
1598,327073.375
1599,466155.34375
1600,152429.5
1601,318558.03125
1602,214191.46875
1603,428668.46875
1604,700663.25
1605,585629.9375
1606,190760.9375
1607,1395979.125
1608,1360022.625
1609,244113.015625
1610,1816657.5
1611,433532.84375
1612,247696.15625
1613,905463.625
1614,485309.90625
1615,421220.65625
1616,458458.40625
1617,585027.125
1618,547754.4375
1619,543214.5
1620,920667.5625
1621,325175.71875
1622,331452.78125
1623,688045.75
1624,460112.375
1625,257886.796875
1626,419425.59375
1627,224577.609375
1628,511980.84375
1629,340640.96875
1630,411877.5
1631,887356.9375
1632,497253.40625
1633,239303.40625
1634,549326.9375
1635,341080.46875
1636,473428.90625
1637,392429.59375
1638,414153.15625
1639,546504.0625
1640,974113.75
1641,348971.21875
1642,608968.4375
1643,906409.5
1644,333380.09375
1645,503110.6875
1646,581049.6875
1647,675143.5
1648,558869.5
1649,301935.28125
1650,1822922.125
1651,747693.875
1652,254604.609375
1653,1026609.9375
1654,515703.125
1655,787724.625
1656,481209.84375
1657,746625.125
1658,533024.6875
1659,218066.96875
1660,383496.53125
1661,858856.5
1662,339614.5625
1663,668380.25
1664,259780.59375
1665,305934.0625
1666,431493.75
1667,206838.21875
1668,868882.625
1669,415172.28125
1670,604216.1875
1671,999684.9375
1672,325634.4375
1673,463148.78125
1674,807694.375
1675,676638.9375
1676,728233.9375
1677,859858.8125
1678,338701.21875
1679,313708.53125
1680,413027.21875
1681,346393.90625
1682,669604.25
1683,364967.90625
1684,300115.59375
1685,365257.96875
1686,365819.0625
1687,323897.65625
1688,229313.21875
1689,463027.59375
1690,601263.375
1691,364165.875
1692,318684.4375
1693,219276.0
1694,438827.6875
1695,867801.4375
1696,228770.125
1697,900184.6875
1698,325664.90625
1699,865084.9375
1700,237781.4375
1701,745997.875
1702,291642.625
1703,287944.0
1704,442478.15625
1705,582106.9375
1706,920182.875
1707,1083440.375
1708,383820.21875
1709,259673.703125
1710,492182.65625
1711,292207.09375
1712,287868.875
1713,468966.71875
1714,310482.65625
1715,423559.96875
1716,806044.75
1717,279718.9375
1718,513510.09375
1719,210867.5
1720,497093.28125
1721,609434.1875
1722,2154047.0
1723,400717.09375
1724,1597586.375
